t,goodput,throttled,offered,type,name
122.262995, 1, 8, 2, client, client_3_10.00
123.264092, 239, 8, 247, server, server
123.264092, 79, 67, 83, client, client_0_150.00
123.264092, 76, 74, 76, client, client_1_150.00
123.264092, 79, 69, 82, client, client_2_150.00
123.264092, 5, 4, 6, client, client_3_10.00
124.267609, 213, 10, 223, server, server
124.267609, 71, 77, 74, client, client_0_150.00
124.267609, 69, 80, 70, client, client_1_150.00
124.267609, 69, 76, 74, client, client_2_150.00
124.267609, 4, 5, 5, client, client_3_10.00
125.269661, 204, 61, 265, server, server
125.269661, 54, 63, 87, client, client_0_150.00
125.269661, 86, 65, 86, client, client_1_150.00
125.269661, 62, 62, 88, client, client_2_150.00
125.269661, 2, 6, 4, client, client_3_10.00
126.270758, 200, 261, 461, server, server
126.270758, 0, 0, 150, client, client_0_150.00
126.270758, 150, 0, 150, client, client_1_150.00
126.270758, 50, 0, 151, client, client_2_150.00
126.270758, 0, 0, 10, client, client_3_10.00
127.274275, 199, 57, 256, server, server
127.274275, 23, 102, 49, client, client_0_150.00
127.274275, 46, 103, 47, client, client_1_150.00
127.274275, 123, 0, 150, client, client_2_150.00
127.274275, 7, 0, 10, client, client_3_10.00
128.276328, 196, 12, 208, server, server
128.276328, 46, 100, 50, client, client_0_150.00
128.276328, 50, 100, 51, client, client_1_150.00
128.276328, 90, 53, 97, client, client_2_150.00
128.276328, 10, 0, 10, client, client_3_10.00
129.277425, 205, 7, 212, server, server
129.277425, 66, 83, 67, client, client_0_150.00
129.277425, 65, 83, 67, client, client_1_150.00
129.277425, 64, 83, 68, client, client_2_150.00
129.277425, 10, 0, 10, client, client_3_10.00
130.280942, 202, 65, 267, server, server
130.280942, 50, 65, 86, client, client_0_150.00
130.280942, 84, 65, 85, client, client_1_150.00
130.280942, 60, 64, 86, client, client_2_150.00
130.280942, 8, 0, 10, client, client_3_10.00
131.282994, 201, 260, 461, server, server
131.282994, 0, 0, 150, client, client_0_150.00
131.282994, 151, 0, 151, client, client_1_150.00
131.282994, 50, 0, 150, client, client_2_150.00
131.282994, 0, 0, 10, client, client_3_10.00
132.284091, 198, 55, 253, server, server
132.284091, 120, 0, 150, client, client_0_150.00
132.284091, 45, 105, 45, client, client_1_150.00
132.284091, 26, 103, 48, client, client_2_150.00
132.284091, 7, 0, 10, client, client_3_10.00
133.287608, 195, 8, 203, server, server
133.287608, 68, 80, 71, client, client_0_150.00
133.287608, 59, 89, 61, client, client_1_150.00
133.287608, 58, 89, 61, client, client_2_150.00
133.287608, 10, 0, 10, client, client_3_10.00
134.289660, 207, 8, 215, server, server
134.289660, 66, 82, 68, client, client_0_150.00
134.289660, 68, 83, 68, client, client_1_150.00
134.289660, 64, 81, 69, client, client_2_150.00
134.289660, 9, 0, 10, client, client_3_10.00
135.290757, 201, 65, 266, server, server
135.290757, 82, 66, 84, client, client_0_150.00
135.290757, 62, 65, 85, client, client_1_150.00
135.290757, 50, 64, 87, client, client_2_150.00
135.290757, 7, 0, 10, client, client_3_10.00
136.294274, 201, 242, 443, server, server
136.294274, 151, 0, 151, client, client_0_150.00
136.294274, 44, 18, 132, client, client_1_150.00
136.294274, 6, 0, 150, client, client_2_150.00
136.294274, 0, 0, 10, client, client_3_10.00
137.296327, 152, 19, 171, server, server
137.296327, 60, 90, 60, client, client_0_150.00
137.296327, 37, 113, 38, client, client_1_150.00
137.296327, 47, 87, 63, client, client_2_150.00
137.296327, 8, 0, 10, client, client_3_10.00
138.297424, 242, 11, 253, server, server
138.297424, 74, 69, 81, client, client_0_150.00
138.297424, 80, 70, 80, client, client_1_150.00
138.297424, 78, 69, 82, client, client_2_150.00
138.297424, 10, 0, 10, client, client_3_10.00
139.300941, 198, 8, 206, server, server
139.300941, 59, 85, 66, client, client_0_150.00
139.300941, 65, 85, 65, client, client_1_150.00
139.300941, 64, 85, 65, client, client_2_150.00
139.300941, 10, 0, 10, client, client_3_10.00
140.302993, 210, 66, 276, server, server
140.302993, 51, 62, 88, client, client_0_150.00
140.302993, 89, 62, 89, client, client_1_150.00
140.302993, 62, 61, 89, client, client_2_150.00
140.302993, 8, 0, 10, client, client_3_10.00
141.304090, 200, 261, 461, server, server
141.304090, 0, 0, 150, client, client_0_150.00
141.304090, 150, 0, 150, client, client_1_150.00
141.304090, 50, 0, 151, client, client_2_150.00
141.304090, 0, 0, 10, client, client_3_10.00
142.307607, 153, 34, 187, server, server
142.307607, 40, 92, 59, client, client_0_150.00
142.307607, 60, 90, 60, client, client_1_150.00
142.307607, 45, 92, 58, client, client_2_150.00
142.307607, 8, 0, 10, client, client_3_10.00
143.309659, 221, 9, 230, server, server
143.309659, 69, 76, 74, client, client_0_150.00
143.309659, 73, 78, 73, client, client_1_150.00
143.309659, 70, 77, 73, client, client_2_150.00
143.309659, 9, 0, 10, client, client_3_10.00
144.310756, 225, 11, 236, server, server
144.310756, 70, 75, 75, client, client_0_150.00
144.310756, 74, 76, 74, client, client_1_150.00
144.310756, 72, 74, 77, client, client_2_150.00
144.310756, 9, 0, 10, client, client_3_10.00
145.314274, 202, 70, 272, server, server
145.314274, 48, 64, 87, client, client_0_150.00
145.314274, 88, 62, 88, client, client_1_150.00
145.314274, 58, 63, 87, client, client_2_150.00
145.314274, 8, 0, 10, client, client_3_10.00
146.316326, 201, 260, 461, server, server
146.316326, 0, 0, 150, client, client_0_150.00
146.316326, 151, 0, 151, client, client_1_150.00
146.316326, 50, 0, 150, client, client_2_150.00
146.316326, 0, 0, 10, client, client_3_10.00
147.317423, 168, 31, 199, server, server
147.317423, 44, 89, 61, client, client_0_150.00
147.317423, 63, 87, 63, client, client_1_150.00
147.317423, 53, 86, 65, client, client_2_150.00
147.317423, 8, 0, 10, client, client_3_10.00
148.319177, 231, 11, 242, server, server
148.319177, 74, 73, 77, client, client_0_150.00
148.319177, 74, 74, 76, client, client_1_150.00
148.319177, 72, 72, 78, client, client_2_150.00
148.319177, 11, 0, 11, client, client_3_10.00
149.320940, 201, 10, 211, server, server
149.320940, 62, 85, 66, client, client_0_150.00
149.320940, 67, 83, 67, client, client_1_150.00
149.320940, 63, 82, 68, client, client_2_150.00
149.320940, 9, 0, 10, client, client_3_10.00
150.322992, 202, 33, 235, server, server
150.322992, 47, 99, 51, client, client_0_150.00
150.322992, 87, 63, 88, client, client_1_150.00
150.322992, 61, 62, 88, client, client_2_150.00
150.322992, 7, 2, 8, client, client_3_10.00
151.324089, 200, 115, 315, server, server
151.324089, 0, 143, 7, client, client_0_150.00
151.324089, 150, 0, 150, client, client_1_150.00
151.324089, 50, 0, 151, client, client_2_150.00
151.324089, 0, 3, 7, client, client_3_10.00
152.327606, 185, 13, 198, server, server
152.327606, 51, 99, 52, client, client_0_150.00
152.327606, 67, 83, 67, client, client_1_150.00
152.327606, 58, 81, 69, client, client_2_150.00
152.327606, 9, 0, 10, client, client_3_10.00
153.329658, 208, 12, 220, server, server
153.329658, 67, 81, 69, client, client_0_150.00
153.329658, 69, 80, 71, client, client_1_150.00
153.329658, 63, 80, 70, client, client_2_150.00
153.329658, 9, 0, 10, client, client_3_10.00
154.330755, 206, 8, 214, server, server
154.330755, 62, 82, 68, client, client_0_150.00
154.330755, 67, 83, 67, client, client_1_150.00
154.330755, 67, 82, 69, client, client_2_150.00
154.330755, 10, 0, 10, client, client_3_10.00
155.334273, 202, 38, 240, server, server
155.334273, 57, 61, 90, client, client_0_150.00
155.334273, 88, 62, 88, client, client_1_150.00
155.334273, 47, 98, 52, client, client_2_150.00
155.334273, 10, 0, 10, client, client_3_10.00
156.336325, 201, 118, 319, server, server
156.336325, 40, 0, 150, client, client_0_150.00
156.336325, 151, 0, 151, client, client_1_150.00
156.336325, 0, 142, 8, client, client_2_150.00
156.336325, 10, 0, 10, client, client_3_10.00
157.337422, 176, 24, 200, server, server
157.337422, 24, 105, 45, client, client_0_150.00
157.337422, 116, 33, 117, client, client_1_150.00
157.337422, 26, 123, 28, client, client_2_150.00
157.337422, 10, 0, 10, client, client_3_10.00
158.340939, 223, 8, 231, server, server
158.340939, 71, 77, 74, client, client_0_150.00
158.340939, 72, 76, 74, client, client_1_150.00
158.340939, 70, 77, 73, client, client_2_150.00
158.340939, 10, 0, 10, client, client_3_10.00
159.342991, 201, 8, 209, server, server
159.342991, 64, 85, 65, client, client_0_150.00
159.342991, 67, 84, 67, client, client_1_150.00
159.342991, 60, 83, 67, client, client_2_150.00
159.342991, 10, 0, 10, client, client_3_10.00
160.344088, 202, 72, 274, server, server
160.344088, 87, 63, 87, client, client_0_150.00
160.344088, 64, 62, 88, client, client_1_150.00
160.344088, 44, 62, 89, client, client_2_150.00
160.344088, 7, 0, 10, client, client_3_10.00
161.347605, 201, 172, 373, server, server
161.347605, 151, 0, 151, client, client_0_150.00
161.347605, 50, 0, 150, client, client_1_150.00
161.347605, 0, 88, 62, client, client_2_150.00
161.347605, 0, 0, 10, client, client_3_10.00
162.349657, 197, 22, 219, server, server
162.349657, 111, 32, 118, client, client_0_150.00
162.349657, 42, 98, 53, client, client_1_150.00
162.349657, 35, 112, 38, client, client_2_150.00
162.349657, 9, 0, 10, client, client_3_10.00
163.350755, 202, 10, 212, server, server
163.350755, 64, 83, 67, client, client_0_150.00
163.350755, 67, 83, 67, client, client_1_150.00
163.350755, 61, 83, 68, client, client_2_150.00
163.350755, 10, 0, 10, client, client_3_10.00
164.354272, 187, 9, 196, server, server
164.354272, 61, 90, 61, client, client_0_150.00
164.354272, 62, 88, 62, client, client_1_150.00
164.354272, 56, 87, 63, client, client_2_150.00
164.354272, 8, 0, 10, client, client_3_10.00
165.356324, 215, 36, 251, server, server
165.356324, 50, 96, 54, client, client_0_150.00
165.356324, 95, 56, 95, client, client_1_150.00
165.356324, 63, 55, 95, client, client_2_150.00
165.356324, 7, 3, 7, client, client_3_10.00
166.357421, 201, 106, 307, server, server
166.357421, 0, 145, 5, client, client_0_150.00
166.357421, 150, 0, 150, client, client_1_150.00
166.357421, 51, 0, 151, client, client_2_150.00
166.357421, 0, 9, 1, client, client_3_10.00
167.360938, 160, 9, 169, server, server
167.360938, 45, 105, 46, client, client_0_150.00
167.360938, 59, 91, 59, client, client_1_150.00
167.360938, 53, 89, 61, client, client_2_150.00
167.360938, 3, 7, 3, client, client_3_10.00
168.362990, 239, 8, 247, server, server
168.362990, 77, 73, 77, client, client_0_150.00
168.362990, 81, 68, 83, client, client_1_150.00
168.362990, 76, 69, 81, client, client_2_150.00
168.362990, 5, 4, 6, client, client_3_10.00
169.364087, 198, 11, 209, server, server
169.364087, 57, 85, 65, client, client_0_150.00
169.364087, 68, 82, 68, client, client_1_150.00
169.364087, 68, 80, 71, client, client_2_150.00
169.364087, 5, 5, 5, client, client_3_10.00
170.367604, 204, 82, 286, server, server
170.367604, 44, 61, 90, client, client_0_150.00
170.367604, 94, 56, 94, client, client_1_150.00
170.367604, 62, 55, 95, client, client_2_150.00
170.367604, 4, 3, 7, client, client_3_10.00
171.369657, 201, 260, 461, server, server
171.369657, 0, 0, 150, client, client_0_150.00
171.369657, 151, 0, 151, client, client_1_150.00
171.369657, 50, 0, 150, client, client_2_150.00
171.369657, 0, 0, 10, client, client_3_10.00
172.370754, 179, 21, 200, server, server
172.370754, 52, 86, 64, client, client_0_150.00
172.370754, 63, 87, 63, client, client_1_150.00
172.370754, 55, 88, 63, client, client_2_150.00
172.370754, 9, 0, 10, client, client_3_10.00
173.374271, 219, 11, 230, server, server
173.374271, 67, 77, 74, client, client_0_150.00
173.374271, 73, 77, 73, client, client_1_150.00
173.374271, 69, 77, 73, client, client_2_150.00
173.374271, 10, 0, 10, client, client_3_10.00
174.376323, 199, 8, 207, server, server
174.376323, 60, 84, 66, client, client_0_150.00
174.376323, 65, 86, 65, client, client_1_150.00
174.376323, 64, 84, 66, client, client_2_150.00
174.376323, 10, 0, 10, client, client_3_10.00
175.377420, 205, 83, 288, server, server
175.377420, 47, 58, 92, client, client_0_150.00
175.377420, 91, 58, 92, client, client_1_150.00
175.377420, 62, 57, 94, client, client_2_150.00
175.377420, 5, 0, 10, client, client_3_10.00
176.380937, 200, 261, 461, server, server
176.380937, 0, 0, 151, client, client_0_150.00
176.380937, 150, 0, 150, client, client_1_150.00
176.380937, 50, 0, 150, client, client_2_150.00
176.380937, 0, 0, 10, client, client_3_10.00
177.382989, 188, 27, 215, server, server
177.382989, 38, 101, 49, client, client_0_150.00
177.382989, 48, 103, 48, client, client_1_150.00
177.382989, 94, 42, 108, client, client_2_150.00
177.382989, 8, 0, 10, client, client_3_10.00
178.384086, 210, 10, 220, server, server
178.384086, 66, 80, 70, client, client_0_150.00
178.384086, 70, 80, 70, client, client_1_150.00
178.384086, 66, 81, 70, client, client_2_150.00
178.384086, 8, 0, 10, client, client_3_10.00
179.387604, 196, 9, 205, server, server
179.387604, 61, 85, 66, client, client_0_150.00
179.387604, 64, 86, 64, client, client_1_150.00
179.387604, 62, 85, 65, client, client_2_150.00
179.387604, 9, 0, 10, client, client_3_10.00
180.389656, 207, 11, 218, server, server
180.389656, 85, 58, 92, client, client_0_150.00
180.389656, 59, 92, 59, client, client_1_150.00
180.389656, 55, 91, 59, client, client_2_150.00
180.389656, 8, 2, 8, client, client_3_10.00
181.390753, 200, 19, 219, server, server
181.390753, 140, 0, 150, client, client_0_150.00
181.390753, 33, 116, 34, client, client_1_150.00
181.390753, 26, 117, 34, client, client_2_150.00
181.390753, 1, 9, 1, client, client_3_10.00
182.394270, 202, 7, 209, server, server
182.394270, 96, 53, 98, client, client_0_150.00
182.394270, 55, 95, 55, client, client_1_150.00
182.394270, 50, 95, 55, client, client_2_150.00
182.394270, 1, 9, 1, client, client_3_10.00
183.396322, 197, 10, 207, server, server
183.396322, 66, 82, 68, client, client_0_150.00
183.396322, 69, 82, 69, client, client_1_150.00
183.396322, 60, 84, 66, client, client_2_150.00
183.396322, 2, 6, 4, client, client_3_10.00
184.397419, 202, 8, 210, server, server
184.397419, 69, 81, 69, client, client_0_150.00
184.397419, 70, 80, 70, client, client_1_150.00
184.397419, 60, 83, 68, client, client_2_150.00
184.397419, 3, 7, 3, client, client_3_10.00
185.400936, 202, 86, 288, server, server
185.400936, 46, 56, 95, client, client_0_150.00
185.400936, 95, 55, 95, client, client_1_150.00
185.400936, 61, 54, 96, client, client_2_150.00
185.400936, 0, 8, 2, client, client_3_10.00
186.402988, 201, 257, 458, server, server
186.402988, 0, 0, 150, client, client_0_150.00
186.402988, 151, 0, 151, client, client_1_150.00
186.402988, 50, 0, 150, client, client_2_150.00
186.402988, 0, 3, 7, client, client_3_10.00
187.404086, 198, 29, 227, server, server
187.404086, 96, 35, 115, client, client_0_150.00
187.404086, 53, 96, 54, client, client_1_150.00
187.404086, 41, 102, 49, client, client_2_150.00
187.404086, 8, 1, 9, client, client_3_10.00
188.407603, 200, 8, 208, server, server
188.407603, 64, 86, 65, client, client_0_150.00
188.407603, 66, 84, 66, client, client_1_150.00
188.407603, 60, 83, 67, client, client_2_150.00
188.407603, 10, 0, 10, client, client_3_10.00
189.409655, 203, 8, 211, server, server
189.409655, 63, 84, 66, client, client_0_150.00
189.409655, 66, 84, 67, client, client_1_150.00
189.409655, 65, 82, 68, client, client_2_150.00
189.409655, 9, 0, 10, client, client_3_10.00
190.410752, 200, 44, 244, server, server
190.410752, 42, 102, 48, client, client_0_150.00
190.410752, 92, 57, 93, client, client_1_150.00
190.410752, 60, 58, 93, client, client_2_150.00
190.410752, 6, 0, 10, client, client_3_10.00
191.414269, 200, 117, 317, server, server
191.414269, 0, 144, 7, client, client_0_150.00
191.414269, 150, 0, 150, client, client_1_150.00
191.414269, 50, 0, 150, client, client_2_150.00
191.414269, 0, 0, 10, client, client_3_10.00
192.416321, 175, 5, 180, server, server
192.416321, 51, 99, 51, client, client_0_150.00
192.416321, 59, 92, 59, client, client_1_150.00
192.416321, 56, 90, 60, client, client_2_150.00
192.416321, 9, 0, 10, client, client_3_10.00
193.417418, 219, 11, 230, server, server
193.417418, 67, 77, 73, client, client_0_150.00
193.417418, 71, 79, 71, client, client_1_150.00
193.417418, 73, 75, 76, client, client_2_150.00
193.417418, 8, 0, 10, client, client_3_10.00
194.419177, 207, 9, 216, server, server
194.419177, 66, 82, 68, client, client_0_150.00
194.419177, 68, 82, 68, client, client_1_150.00
194.419177, 63, 81, 69, client, client_2_150.00
194.419177, 10, 0, 11, client, client_3_10.00
195.420935, 201, 93, 294, server, server
195.420935, 44, 57, 94, client, client_0_150.00
195.420935, 95, 55, 95, client, client_1_150.00
195.420935, 57, 55, 95, client, client_2_150.00
195.420935, 5, 0, 10, client, client_3_10.00
196.422987, 200, 251, 451, server, server
196.422987, 3, 0, 150, client, client_0_150.00
196.422987, 142, 9, 142, client, client_1_150.00
196.422987, 55, 0, 150, client, client_2_150.00
196.422987, 0, 1, 9, client, client_3_10.00
197.424085, 175, 3, 178, server, server
197.424085, 59, 88, 62, client, client_0_150.00
197.424085, 51, 99, 51, client, client_1_150.00
197.424085, 60, 91, 60, client, client_2_150.00
197.424085, 5, 5, 5, client, client_3_10.00
198.427602, 224, 8, 232, server, server
198.427602, 73, 73, 78, client, client_0_150.00
198.427602, 74, 76, 74, client, client_1_150.00
