t,goodput,throttled,offered,type,name
122.263500, 46, 101, 49, client, client_2_150.00
122.263500, 9, 0, 10, client, client_3_10.00
123.267914, 186, 4, 190, server, server
123.267914, 8, 141, 9, client, client_0_150.00
123.267914, 111, 40, 111, client, client_1_150.00
123.267914, 57, 90, 60, client, client_2_150.00
123.267914, 10, 0, 10, client, client_3_10.00
124.268432, 207, 6, 213, server, server
124.268432, 18, 130, 20, client, client_0_150.00
124.268432, 123, 26, 124, client, client_1_150.00
124.268432, 56, 92, 59, client, client_2_150.00
124.268432, 10, 0, 10, client, client_3_10.00
125.270167, 205, 5, 210, server, server
125.270167, 25, 125, 26, client, client_0_150.00
125.270167, 119, 31, 119, client, client_1_150.00
125.270167, 51, 95, 55, client, client_2_150.00
125.270167, 10, 0, 10, client, client_3_10.00
126.274580, 205, 4, 209, server, server
126.274580, 19, 131, 19, client, client_0_150.00
126.274580, 119, 32, 119, client, client_1_150.00
126.274580, 57, 89, 61, client, client_2_150.00
126.274580, 10, 0, 10, client, client_3_10.00
127.275099, 199, 7, 206, server, server
127.275099, 12, 138, 12, client, client_0_150.00
127.275099, 132, 18, 132, client, client_1_150.00
127.275099, 46, 99, 52, client, client_2_150.00
127.275099, 9, 0, 10, client, client_3_10.00
128.276833, 193, 5, 198, server, server
128.276833, 19, 131, 20, client, client_0_150.00
128.276833, 118, 32, 118, client, client_1_150.00
128.276833, 47, 100, 50, client, client_2_150.00
128.276833, 9, 0, 10, client, client_3_10.00
129.281246, 189, 4, 193, server, server
129.281246, 21, 129, 21, client, client_0_150.00
129.281246, 110, 40, 111, client, client_1_150.00
129.281246, 49, 99, 51, client, client_2_150.00
129.281246, 9, 0, 10, client, client_3_10.00
130.281765, 218, 4, 222, server, server
130.281765, 24, 125, 25, client, client_0_150.00
130.281765, 122, 28, 122, client, client_1_150.00
130.281765, 62, 86, 65, client, client_2_150.00
130.281765, 10, 0, 10, client, client_3_10.00
131.282367, 204, 6, 210, server, server
131.282367, 12, 137, 13, client, client_0_150.00
131.282367, 124, 26, 124, client, client_1_150.00
131.282367, 59, 88, 62, client, client_2_150.00
131.282367, 9, 0, 11, client, client_3_10.00
132.283499, 199, 5, 204, server, server
132.283499, 13, 137, 14, client, client_0_150.00
132.283499, 125, 25, 125, client, client_1_150.00
132.283499, 51, 95, 55, client, client_2_150.00
132.283499, 10, 0, 10, client, client_3_10.00
133.287913, 202, 5, 207, server, server
133.287913, 32, 116, 34, client, client_0_150.00
133.287913, 118, 33, 118, client, client_1_150.00
133.287913, 42, 105, 45, client, client_2_150.00
133.287913, 10, 0, 10, client, client_3_10.00
134.288431, 189, 3, 192, server, server
134.288431, 23, 127, 23, client, client_0_150.00
134.288431, 105, 44, 106, client, client_1_150.00
134.288431, 51, 98, 53, client, client_2_150.00
134.288431, 10, 0, 10, client, client_3_10.00
135.290166, 211, 5, 216, server, server
135.290166, 17, 133, 18, client, client_0_150.00
135.290166, 123, 25, 125, client, client_1_150.00
135.290166, 61, 87, 63, client, client_2_150.00
135.290166, 10, 0, 10, client, client_3_10.00
136.294579, 167, 6, 173, server, server
136.294579, 21, 128, 22, client, client_0_150.00
136.294579, 104, 46, 105, client, client_1_150.00
136.294579, 32, 114, 36, client, client_2_150.00
136.294579, 10, 0, 10, client, client_3_10.00
137.295098, 226, 5, 231, server, server
137.295098, 17, 132, 18, client, client_0_150.00
137.295098, 128, 20, 130, client, client_1_150.00
137.295098, 71, 78, 73, client, client_2_150.00
137.295098, 10, 0, 10, client, client_3_10.00
138.296832, 205, 4, 209, server, server
138.296832, 18, 132, 19, client, client_0_150.00
138.296832, 123, 27, 123, client, client_1_150.00
138.296832, 55, 93, 57, client, client_2_150.00
138.296832, 9, 0, 10, client, client_3_10.00
139.301245, 191, 6, 197, server, server
139.301245, 7, 143, 7, client, client_0_150.00
139.301245, 120, 31, 120, client, client_1_150.00
139.301245, 54, 90, 60, client, client_2_150.00
139.301245, 10, 0, 10, client, client_3_10.00
140.301764, 195, 3, 198, server, server
140.301764, 14, 135, 15, client, client_0_150.00
140.301764, 109, 41, 109, client, client_1_150.00
140.301764, 62, 87, 64, client, client_2_150.00
140.301764, 10, 0, 10, client, client_3_10.00
141.303498, 206, 6, 212, server, server
141.303498, 26, 123, 28, client, client_0_150.00
141.303498, 120, 30, 120, client, client_1_150.00
141.303498, 51, 96, 54, client, client_2_150.00
141.303498, 9, 0, 10, client, client_3_10.00
142.307912, 213, 5, 218, server, server
142.307912, 16, 134, 16, client, client_0_150.00
142.307912, 132, 19, 132, client, client_1_150.00
142.307912, 55, 90, 60, client, client_2_150.00
142.307912, 10, 0, 10, client, client_3_10.00
143.308430, 178, 4, 182, server, server
143.308430, 15, 133, 17, client, client_0_150.00
143.308430, 104, 46, 104, client, client_1_150.00
143.308430, 49, 100, 51, client, client_2_150.00
143.308430, 10, 0, 10, client, client_3_10.00
144.310165, 200, 6, 206, server, server
144.310165, 20, 129, 22, client, client_0_150.00
144.310165, 115, 35, 115, client, client_1_150.00
144.310165, 55, 91, 59, client, client_2_150.00
144.310165, 10, 0, 10, client, client_3_10.00
145.314578, 220, 6, 226, server, server
145.314578, 15, 133, 17, client, client_0_150.00
145.314578, 131, 20, 131, client, client_1_150.00
145.314578, 65, 82, 68, client, client_2_150.00
145.314578, 9, 0, 10, client, client_3_10.00
146.315097, 195, 4, 199, server, server
146.315097, 18, 132, 18, client, client_0_150.00
146.315097, 118, 32, 118, client, client_1_150.00
146.315097, 49, 98, 53, client, client_2_150.00
146.315097, 10, 0, 10, client, client_3_10.00
147.316831, 206, 4, 210, server, server
147.316831, 28, 123, 28, client, client_0_150.00
147.316831, 119, 30, 120, client, client_1_150.00
147.316831, 49, 98, 52, client, client_2_150.00
147.316831, 10, 0, 10, client, client_3_10.00
148.321244, 204, 5, 209, server, server
148.321244, 19, 130, 20, client, client_0_150.00
148.321244, 125, 26, 125, client, client_1_150.00
148.321244, 51, 96, 54, client, client_2_150.00
148.321244, 9, 0, 10, client, client_3_10.00
149.321763, 198, 5, 203, server, server
149.321763, 22, 127, 23, client, client_0_150.00
149.321763, 118, 32, 118, client, client_1_150.00
149.321763, 49, 99, 52, client, client_2_150.00
149.321763, 9, 0, 10, client, client_3_10.00
150.323498, 196, 5, 201, server, server
150.323498, 13, 136, 15, client, client_0_150.00
150.323498, 113, 37, 113, client, client_1_150.00
150.323498, 61, 87, 63, client, client_2_150.00
150.323498, 9, 0, 10, client, client_3_10.00
151.327911, 205, 5, 210, server, server
151.327911, 8, 142, 8, client, client_0_150.00
151.327911, 128, 23, 128, client, client_1_150.00
151.327911, 60, 86, 64, client, client_2_150.00
151.327911, 9, 0, 10, client, client_3_10.00
152.328430, 195, 5, 200, server, server
152.328430, 23, 127, 23, client, client_0_150.00
152.328430, 117, 32, 118, client, client_1_150.00
152.328430, 45, 102, 49, client, client_2_150.00
152.328430, 10, 0, 10, client, client_3_10.00
153.330164, 207, 5, 212, server, server
153.330164, 21, 129, 22, client, client_0_150.00
153.330164, 126, 24, 126, client, client_1_150.00
153.330164, 50, 96, 54, client, client_2_150.00
153.330164, 10, 0, 10, client, client_3_10.00
154.334577, 201, 3, 204, server, server
154.334577, 3, 147, 3, client, client_0_150.00
154.334577, 120, 31, 120, client, client_1_150.00
154.334577, 68, 79, 71, client, client_2_150.00
154.334577, 10, 0, 10, client, client_3_10.00
155.335096, 201, 7, 208, server, server
155.335096, 13, 133, 17, client, client_0_150.00
155.335096, 126, 24, 126, client, client_1_150.00
155.335096, 52, 96, 55, client, client_2_150.00
155.335096, 10, 0, 10, client, client_3_10.00
156.336830, 190, 5, 195, server, server
156.336830, 23, 128, 23, client, client_0_150.00
156.336830, 111, 39, 111, client, client_1_150.00
156.336830, 47, 99, 51, client, client_2_150.00
156.336830, 9, 0, 10, client, client_3_10.00
157.341244, 211, 5, 216, server, server
157.341244, 9, 139, 11, client, client_0_150.00
157.341244, 123, 28, 123, client, client_1_150.00
157.341244, 70, 78, 72, client, client_2_150.00
157.341244, 9, 0, 10, client, client_3_10.00
158.341762, 195, 3, 198, server, server
158.341762, 17, 132, 18, client, client_0_150.00
158.341762, 111, 39, 111, client, client_1_150.00
158.341762, 57, 92, 59, client, client_2_150.00
158.341762, 10, 0, 10, client, client_3_10.00
159.343497, 200, 5, 205, server, server
159.343497, 7, 143, 8, client, client_0_150.00
159.343497, 120, 30, 120, client, client_1_150.00
159.343497, 64, 83, 67, client, client_2_150.00
159.343497, 9, 0, 10, client, client_3_10.00
160.347910, 206, 7, 213, server, server
160.347910, 27, 122, 28, client, client_0_150.00
160.347910, 128, 23, 128, client, client_1_150.00
160.347910, 42, 103, 47, client, client_2_150.00
160.347910, 9, 0, 10, client, client_3_10.00
161.348429, 201, 5, 206, server, server
161.348429, 18, 130, 20, client, client_0_150.00
161.348429, 117, 33, 117, client, client_1_150.00
161.348429, 56, 92, 59, client, client_2_150.00
161.348429, 10, 0, 10, client, client_3_10.00
162.350163, 193, 6, 199, server, server
162.350163, 16, 133, 18, client, client_0_150.00
162.350163, 119, 31, 119, client, client_1_150.00
162.350163, 48, 98, 52, client, client_2_150.00
162.350163, 10, 0, 10, client, client_3_10.00
163.354576, 199, 4, 203, server, server
163.354576, 17, 131, 19, client, client_0_150.00
163.354576, 119, 32, 119, client, client_1_150.00
163.354576, 54, 95, 55, client, client_2_150.00
163.354576, 9, 0, 10, client, client_3_10.00
164.355095, 200, 4, 204, server, server
164.355095, 5, 144, 6, client, client_0_150.00
164.355095, 123, 27, 123, client, client_1_150.00
164.355095, 63, 86, 65, client, client_2_150.00
164.355095, 9, 0, 10, client, client_3_10.00
165.356829, 202, 5, 207, server, server
165.356829, 9, 142, 9, client, client_0_150.00
165.356829, 124, 26, 124, client, client_1_150.00
165.356829, 59, 86, 64, client, client_2_150.00
165.356829, 10, 0, 10, client, client_3_10.00
166.361243, 208, 5, 213, server, server
166.361243, 25, 125, 25, client, client_0_150.00
166.361243, 124, 27, 124, client, client_1_150.00
166.361243, 50, 96, 54, client, client_2_150.00
166.361243, 9, 0, 10, client, client_3_10.00
167.361761, 201, 4, 205, server, server
167.361761, 9, 139, 11, client, client_0_150.00
167.361761, 119, 31, 119, client, client_1_150.00
167.361761, 63, 86, 65, client, client_2_150.00
167.361761, 10, 0, 10, client, client_3_10.00
168.363496, 190, 6, 196, server, server
168.363496, 14, 137, 14, client, client_0_150.00
168.363496, 118, 32, 118, client, client_1_150.00
168.363496, 49, 96, 54, client, client_2_150.00
168.363496, 9, 0, 10, client, client_3_10.00
169.367909, 206, 5, 211, server, server
169.367909, 30, 119, 31, client, client_0_150.00
169.367909, 121, 30, 121, client, client_1_150.00
169.367909, 45, 101, 49, client, client_2_150.00
169.367909, 10, 0, 10, client, client_3_10.00
170.368428, 188, 4, 192, server, server
170.368428, 21, 129, 21, client, client_0_150.00
170.368428, 112, 38, 112, client, client_1_150.00
170.368428, 46, 102, 49, client, client_2_150.00
170.368428, 9, 0, 10, client, client_3_10.00
171.370162, 210, 6, 216, server, server
171.370162, 13, 136, 15, client, client_0_150.00
171.370162, 131, 18, 132, client, client_1_150.00
171.370162, 57, 91, 59, client, client_2_150.00
171.370162, 9, 0, 10, client, client_3_10.00
172.374575, 195, 4, 199, server, server
172.374575, 25, 125, 25, client, client_0_150.00
172.374575, 114, 37, 114, client, client_1_150.00
172.374575, 46, 100, 50, client, client_2_150.00
172.374575, 10, 0, 10, client, client_3_10.00
173.375094, 195, 5, 200, server, server
173.375094, 25, 123, 27, client, client_0_150.00
173.375094, 111, 38, 112, client, client_1_150.00
173.375094, 49, 100, 51, client, client_2_150.00
173.375094, 10, 0, 10, client, client_3_10.00
174.376829, 215, 5, 220, server, server
174.376829, 13, 135, 16, client, client_0_150.00
174.376829, 129, 21, 129, client, client_1_150.00
174.376829, 63, 85, 65, client, client_2_150.00
174.376829, 10, 0, 10, client, client_3_10.00
175.381242, 198, 7, 205, server, server
175.381242, 9, 139, 11, client, client_0_150.00
175.381242, 123, 27, 124, client, client_1_150.00
175.381242, 56, 90, 60, client, client_2_150.00
175.381242, 10, 0, 10, client, client_3_10.00
176.381761, 206, 5, 211, server, server
176.381761, 17, 131, 19, client, client_0_150.00
176.381761, 119, 31, 119, client, client_1_150.00
176.381761, 61, 88, 63, client, client_2_150.00
176.381761, 9, 0, 10, client, client_3_10.00
177.382367, 201, 5, 206, server, server
177.382367, 17, 131, 19, client, client_0_150.00
177.382367, 125, 25, 125, client, client_1_150.00
177.382367, 48, 99, 51, client, client_2_150.00
177.382367, 11, 0, 11, client, client_3_10.00
178.383495, 200, 6, 206, server, server
178.383495, 33, 116, 35, client, client_0_150.00
178.383495, 118, 32, 118, client, client_1_150.00
178.383495, 39, 107, 43, client, client_2_150.00
178.383495, 10, 0, 10, client, client_3_10.00
179.387908, 194, 4, 198, server, server
179.387908, 22, 128, 22, client, client_0_150.00
179.387908, 115, 35, 116, client, client_1_150.00
179.387908, 47, 100, 50, client, client_2_150.00
179.387908, 10, 0, 10, client, client_3_10.00
180.388427, 207, 33, 240, server, server
180.388427, 66, 83, 67, client, client_0_150.00
180.388427, 78, 67, 83, client, client_1_150.00
180.388427, 55, 69, 82, client, client_2_150.00
180.388427, 8, 2, 8, client, client_3_10.00
181.390161, 195, 17, 212, server, server
181.390161, 20, 131, 20, client, client_0_150.00
181.390161, 40, 109, 41, client, client_1_150.00
181.390161, 125, 9, 141, client, client_2_150.00
181.390161, 10, 0, 10, client, client_3_10.00
182.394574, 205, 6, 211, server, server
182.394574, 38, 109, 41, client, client_0_150.00
182.394574, 79, 72, 79, client, client_1_150.00
182.394574, 79, 69, 81, client, client_2_150.00
182.394574, 9, 0, 10, client, client_3_10.00
183.395093, 175, 9, 184, server, server
183.395093, 33, 114, 36, client, client_0_150.00
183.395093, 68, 82, 68, client, client_1_150.00
183.395093, 64, 81, 70, client, client_2_150.00
183.395093, 10, 0, 10, client, client_3_10.00
184.396828, 196, 7, 203, server, server
184.396828, 40, 111, 40, client, client_0_150.00
184.396828, 75, 75, 75, client, client_1_150.00
184.396828, 72, 72, 78, client, client_2_150.00
184.396828, 9, 0, 10, client, client_3_10.00
185.401241, 226, 11, 237, server, server
185.401241, 44, 102, 48, client, client_0_150.00
185.401241, 86, 65, 86, client, client_1_150.00
185.401241, 86, 57, 93, client, client_2_150.00
185.401241, 10, 0, 10, client, client_3_10.00
186.401760, 200, 8, 208, server, server
186.401760, 37, 110, 40, client, client_0_150.00
186.401760, 77, 73, 77, client, client_1_150.00
186.401760, 76, 70, 81, client, client_2_150.00
186.401760, 10, 0, 10, client, client_3_10.00
187.403494, 205, 7, 212, server, server
187.403494, 39, 110, 41, client, client_0_150.00
187.403494, 80, 70, 80, client, client_1_150.00
187.403494, 77, 69, 81, client, client_2_150.00
187.403494, 9, 0, 10, client, client_3_10.00
188.407907, 197, 7, 204, server, server
188.407907, 37, 112, 38, client, client_0_150.00
188.407907, 77, 74, 77, client, client_1_150.00
188.407907, 73, 71, 79, client, client_2_150.00
188.407907, 10, 0, 10, client, client_3_10.00
189.408426, 189, 7, 196, server, server
189.408426, 38, 112, 38, client, client_0_150.00
189.408426, 72, 78, 72, client, client_1_150.00
189.408426, 71, 75, 76, client, client_2_150.00
189.408426, 8, 0, 10, client, client_3_10.00
190.410160, 200, 8, 208, server, server
190.410160, 38, 110, 41, client, client_0_150.00
190.410160, 77, 73, 77, client, client_1_150.00
190.410160, 76, 70, 80, client, client_2_150.00
190.410160, 9, 0, 10, client, client_3_10.00
191.414573, 217, 8, 225, server, server
191.414573, 43, 105, 45, client, client_0_150.00
191.414573, 87, 64, 87, client, client_1_150.00
191.414573, 78, 67, 83, client, client_2_150.00
191.414573, 9, 0, 10, client, client_3_10.00
192.415092, 188, 7, 195, server, server
192.415092, 36, 113, 37, client, client_0_150.00
192.415092, 72, 78, 72, client, client_1_150.00
192.415092, 70, 75, 76, client, client_2_150.00
192.415092, 10, 0, 10, client, client_3_10.00
193.416827, 206, 8, 214, server, server
193.416827, 39, 110, 41, client, client_0_150.00
193.416827, 79, 71, 79, client, client_1_150.00
193.416827, 79, 66, 84, client, client_2_150.00
193.416827, 9, 0, 10, client, client_3_10.00
194.421240, 205, 7, 212, server, server
194.421240, 39, 109, 41, client, client_0_150.00
194.421240, 79, 72, 79, client, client_1_150.00
194.421240, 77, 68, 82, client, client_2_150.00
194.421240, 10, 0, 10, client, client_3_10.00
195.421759, 195, 7, 202, server, server
195.421759, 36, 113, 37, client, client_0_150.00
195.421759, 77, 72, 78, client, client_1_150.00
195.421759, 72, 74, 77, client, client_2_150.00
195.421759, 10, 0, 10, client, client_3_10.00
196.423493, 201, 8, 209, server, server
196.423493, 39, 109, 42, client, client_0_150.00
196.423493, 77, 73, 77, client, client_1_150.00
196.423493, 76, 70, 80, client, client_2_150.00
196.423493, 9, 0, 10, client, client_3_10.00
197.427906, 206, 6, 212, server, server
197.427906, 40, 108, 42, client, client_0_150.00
